,Correlation,Noise,Name,Length
3061,0.8749390838723536,0.05,Curve 106,Length 200
3062,0.7082625671651234,0.1,Curve 106,Length 200
3063,0.6574415982986492,0.15,Curve 106,Length 200
3064,0.5932872763407784,0.2,Curve 106,Length 200
3070,0.5832722465812982,smooth,Curve 107,Length 200
3071,0.8478442378796921,0.05,Curve 107,Length 200
3072,0.7472032704366807,0.1,Curve 107,Length 200
3073,0.6869899739573876,0.15,Curve 107,Length 200
3074,0.548043800580369,0.2,Curve 107,Length 200
3080,0.4315468850114248,smooth,Curve 108,Length 200
3081,0.7566959811522916,0.05,Curve 108,Length 200
3082,0.7419981110206376,0.1,Curve 108,Length 200
3083,0.6002753364910807,0.15,Curve 108,Length 200
3084,0.5374201984338963,0.2,Curve 108,Length 200
3090,0.3200174160643856,smooth,Curve 109,Length 200
3091,0.7389085636378151,0.05,Curve 109,Length 200
3092,0.5852821385736399,0.1,Curve 109,Length 200
3093,0.4897192312526216,0.15,Curve 109,Length 200
3094,0.5275482437678903,0.2,Curve 109,Length 200
3100,0.5123838155195933,smooth,Curve 110,Length 200
3101,0.7500440779811193,0.05,Curve 110,Length 200
3102,0.6549412355788079,0.1,Curve 110,Length 200
3103,0.6504005471115063,0.15,Curve 110,Length 200
3104,0.4745288979651329,0.2,Curve 110,Length 200
3110,0.4141833539973956,smooth,Curve 111,Length 200
3111,0.8354628250558468,0.05,Curve 111,Length 200
3112,0.7904888155610268,0.1,Curve 111,Length 200
3113,0.5247109164902953,0.15,Curve 111,Length 200
3114,0.5943620827727228,0.2,Curve 111,Length 200
3120,0.56993498081665,smooth,Curve 112,Length 200
3121,0.8237368882415002,0.05,Curve 112,Length 200
3122,0.7892537887899398,0.1,Curve 112,Length 200
3123,0.6668800752290396,0.15,Curve 112,Length 200
3124,0.5147144782518076,0.2,Curve 112,Length 200
3130,0.4729378779200261,smooth,Curve 113,Length 200
3131,0.8325819325801367,0.05,Curve 113,Length 200
3132,0.6287006807919834,0.1,Curve 113,Length 200
3133,0.6070291756552716,0.15,Curve 113,Length 200
3134,0.5511186809133592,0.2,Curve 113,Length 200
3140,0.5047844012138943,smooth,Curve 114,Length 200
3141,0.8085415130426964,0.05,Curve 114,Length 200
3142,0.7171576308428658,0.1,Curve 114,Length 200
3143,0.5587764301739785,0.15,Curve 114,Length 200
3144,0.52446540546545,0.2,Curve 114,Length 200
3150,0.5012549846495362,smooth,Curve 115,Length 200
3151,0.7721809787825828,0.05,Curve 115,Length 200
3152,0.6509248753035694,0.1,Curve 115,Length 200
3153,0.5719085719591921,0.15,Curve 115,Length 200
3154,0.5330543977117471,0.2,Curve 115,Length 200
3160,0.3904379904452984,smooth,Curve 116,Length 200
3161,0.9016783304748291,0.05,Curve 116,Length 200
3162,0.6982618743576676,0.1,Curve 116,Length 200
3163,0.583558951679782,0.15,Curve 116,Length 200
3164,0.5392594143542282,0.2,Curve 116,Length 200
3170,0.3633995548313654,smooth,Curve 117,Length 200
3171,0.7749549054102919,0.05,Curve 117,Length 200
3172,0.7158395176711636,0.1,Curve 117,Length 200
3173,0.6425199261190588,0.15,Curve 117,Length 200
3174,0.550705339079065,0.2,Curve 117,Length 200
3180,0.2984755750115135,smooth,Curve 118,Length 200
3181,0.7996588664824837,0.05,Curve 118,Length 200
3182,0.6922908336806456,0.1,Curve 118,Length 200
3183,0.5745266879390394,0.15,Curve 118,Length 200
3184,0.4000161688702141,0.2,Curve 118,Length 200
3190,0.5207027657392663,smooth,Curve 119,Length 200
3191,0.8512127667948922,0.05,Curve 119,Length 200
3192,0.733854910436988,0.1,Curve 119,Length 200
3193,0.6243937841324083,0.15,Curve 119,Length 200
3194,0.6246701020461043,0.2,Curve 119,Length 200
3200,0.3271334702743873,smooth,Curve 120,Length 200
3201,0.7275644880902294,0.05,Curve 120,Length 200
3202,0.5499993007512005,0.1,Curve 120,Length 200
3203,0.474852643404541,0.15,Curve 120,Length 200
3204,0.4976358053466014,0.2,Curve 120,Length 200
3210,0.2421090013013798,smooth,Curve 121,Length 200
3211,0.7743824519652254,0.05,Curve 121,Length 200
3212,0.6325555344832481,0.1,Curve 121,Length 200
3213,0.5626600530102609,0.15,Curve 121,Length 200
3214,0.3434146357129228,0.2,Curve 121,Length 200
3220,0.5337033792850344,smooth,Curve 122,Length 200
3221,0.7571031440962358,0.05,Curve 122,Length 200
3222,0.7691106534270937,0.1,Curve 122,Length 200
3223,0.5457439377070662,0.15,Curve 122,Length 200
3224,0.609608628150605,0.2,Curve 122,Length 200
3230,0.5165913803895748,smooth,Curve 123,Length 200
3231,0.8428969223650767,0.05,Curve 123,Length 200
3232,0.675516037432817,0.1,Curve 123,Length 200
3233,0.5967697224801969,0.15,Curve 123,Length 200
3234,0.4755952688309119,0.2,Curve 123,Length 200
3240,0.442121236023336,smooth,Curve 124,Length 200
3241,0.6476085138171656,0.05,Curve 124,Length 200
3242,0.7047736613886837,0.1,Curve 124,Length 200
3243,0.510337396801217,0.15,Curve 124,Length 200
3244,0.4956090084446546,0.2,Curve 124,Length 200
3250,0.6452773720180259,smooth,Curve 125,Length 200
3251,0.8006927139636875,0.05,Curve 125,Length 200
3252,0.7241679436323425,0.1,Curve 125,Length 200
3253,0.6922130664368426,0.15,Curve 125,Length 200
3254,0.5906317388142287,0.2,Curve 125,Length 200
3260,0.5807303507754628,smooth,Curve 126,Length 200
3261,0.7767959902519505,0.05,Curve 126,Length 200
3262,0.6850659595375165,0.1,Curve 126,Length 200
3263,0.569315077944831,0.15,Curve 126,Length 200
3264,0.5862960955746246,0.2,Curve 126,Length 200
3270,0.4694389980218831,smooth,Curve 127,Length 200
3271,0.7925023892747386,0.05,Curve 127,Length 200
3272,0.6007988515615423,0.1,Curve 127,Length 200
3273,0.5696184146736202,0.15,Curve 127,Length 200
3274,0.5215145971068886,0.2,Curve 127,Length 200
3280,0.527276293704864,smooth,Curve 128,Length 200
3281,0.8142575213101577,0.05,Curve 128,Length 200
3282,0.6579062816510409,0.1,Curve 128,Length 200
3283,0.5433382267002967,0.15,Curve 128,Length 200
3284,0.4671630490464484,0.2,Curve 128,Length 200
3290,0.5217297924990283,smooth,Curve 129,Length 200
3291,0.7777563308471245,0.05,Curve 129,Length 200
3292,0.7189816572431954,0.1,Curve 129,Length 200
3293,0.6200138047295342,0.15,Curve 129,Length 200
3294,0.4554772334636633,0.2,Curve 129,Length 200
3300,0.5658470422329153,smooth,Curve 130,Length 200
3301,0.8324504633778887,0.05,Curve 130,Length 200
3302,0.6916870350589421,0.1,Curve 130,Length 200
3303,0.5753552354210753,0.15,Curve 130,Length 200
3304,0.5917981686303752,0.2,Curve 130,Length 200
3310,0.1894125048000837,smooth,Curve 131,Length 200
3311,0.7210190700508737,0.05,Curve 131,Length 200
3312,0.6047835595119996,0.1,Curve 131,Length 200
3313,0.590680716656584,0.15,Curve 131,Length 200
3314,0.5853925332027389,0.2,Curve 131,Length 200
3320,0.2955681829860445,smooth,Curve 132,Length 200
3321,0.660944995865327,0.05,Curve 132,Length 200
3322,0.5840863226558889,0.1,Curve 132,Length 200
3323,0.5070619742983377,0.15,Curve 132,Length 200
3324,0.3305477198658238,0.2,Curve 132,Length 200
3330,0.4376510185298469,smooth,Curve 133,Length 200
3331,0.7679388870390073,0.05,Curve 133,Length 200
3332,0.7610813121678391,0.1,Curve 133,Length 200
3333,0.4786641975581378,0.15,Curve 133,Length 200
3334,0.4362782118725477,0.2,Curve 133,Length 200
3340,0.5540227640507218,smooth,Curve 134,Length 200
3341,0.8319592501077901,0.05,Curve 134,Length 200
3342,0.8319810252330117,0.1,Curve 134,Length 200
3343,0.7500824643923569,0.15,Curve 134,Length 200
3344,0.6607872407127205,0.2,Curve 134,Length 200
3350,0.4889553762909977,smooth,Curve 135,Length 200
3351,0.7019174394022624,0.05,Curve 135,Length 200
3352,0.6143831381420655,0.1,Curve 135,Length 200
3353,0.5967517627899065,0.15,Curve 135,Length 200
3354,0.4724114747284627,0.2,Curve 135,Length 200
3360,0.4691844799326889,smooth,Curve 136,Length 200
3361,0.722857461198628,0.05,Curve 136,Length 200
3362,0.738804766651518,0.1,Curve 136,Length 200
3363,0.6152677372663405,0.15,Curve 136,Length 200
3364,0.5914352012302232,0.2,Curve 136,Length 200
3370,0.5110449088015022,smooth,Curve 137,Length 200
3371,0.7619172881963274,0.05,Curve 137,Length 200
3372,0.6430763341347554,0.1,Curve 137,Length 200
3373,0.6033354003022948,0.15,Curve 137,Length 200
3374,0.6015844733234607,0.2,Curve 137,Length 200
3380,0.4553743124104679,smooth,Curve 138,Length 200
3381,0.8144405019392189,0.05,Curve 138,Length 200
3382,0.7060047971155885,0.1,Curve 138,Length 200
3383,0.5476112391440145,0.15,Curve 138,Length 200
3384,0.5462758739956596,0.2,Curve 138,Length 200
3390,0.2953577243100099,smooth,Curve 139,Length 200
3391,0.8413222188720113,0.05,Curve 139,Length 200
3392,0.6947507993879992,0.1,Curve 139,Length 200
3393,0.5686415208252249,0.15,Curve 139,Length 200
3394,0.5002577412581165,0.2,Curve 139,Length 200
3400,0.2178446713962627,smooth,Curve 140,Length 200
3401,0.729654761230424,0.05,Curve 140,Length 200
3402,0.578412533611275,0.1,Curve 140,Length 200
3403,0.5485495244019293,0.15,Curve 140,Length 200
3404,0.4956708289002539,0.2,Curve 140,Length 200
3410,0.538095170758732,smooth,Curve 141,Length 200
3411,0.7921194153771633,0.05,Curve 141,Length 200
3412,0.6953480427929337,0.1,Curve 141,Length 200
3413,0.5847939612700095,0.15,Curve 141,Length 200
3414,0.5115120779873645,0.2,Curve 141,Length 200
3420,0.4571767926549154,smooth,Curve 142,Length 200
3421,0.7119518867475149,0.05,Curve 142,Length 200
3422,0.594867138404156,0.1,Curve 142,Length 200
3423,0.5592235191692158,0.15,Curve 142,Length 200
3424,0.3826750697453066,0.2,Curve 142,Length 200
3430,0.4134321432567239,smooth,Curve 143,Length 200
3431,0.7941988154536687,0.05,Curve 143,Length 200
3432,0.6299070057766324,0.1,Curve 143,Length 200
3433,0.3450451071262124,0.15,Curve 143,Length 200
3434,0.4080133427144508,0.2,Curve 143,Length 200
3440,0.2856159609531865,smooth,Curve 144,Length 200
3441,0.7024318541783385,0.05,Curve 144,Length 200
3442,0.5970950213169856,0.1,Curve 144,Length 200
3443,0.6241411753564596,0.15,Curve 144,Length 200
3444,0.3347870268690407,0.2,Curve 144,Length 200
3450,0.48047944862477,smooth,Curve 145,Length 200
3451,0.8142056363566608,0.05,Curve 145,Length 200
3452,0.6973789023988716,0.1,Curve 145,Length 200
3453,0.6620546952010459,0.15,Curve 145,Length 200
3454,0.554904718382034,0.2,Curve 145,Length 200
3460,0.2438755224315162,smooth,Curve 146,Length 200
3461,0.8002588741286295,0.05,Curve 146,Length 200
3462,0.6402258339465473,0.1,Curve 146,Length 200
3463,0.5025673122837565,0.15,Curve 146,Length 200
3464,0.421380769593814,0.2,Curve 146,Length 200
3470,0.4825881399199926,smooth,Curve 147,Length 200
3471,0.830520332358337,0.05,Curve 147,Length 200
3472,0.7499757238218275,0.1,Curve 147,Length 200
3473,0.6435954012783718,0.15,Curve 147,Length 200
3474,0.4783518155224636,0.2,Curve 147,Length 200
3480,0.4068529859795174,smooth,Curve 148,Length 200
3481,0.7358388277712264,0.05,Curve 148,Length 200
3482,0.5383772301414688,0.1,Curve 148,Length 200
3483,0.4595994312065102,0.15,Curve 148,Length 200
3484,0.4570290668145906,0.2,Curve 148,Length 200
3490,0.4089908767218184,smooth,Curve 149,Length 200
3491,0.7818600286232583,0.05,Curve 149,Length 200
3492,0.7287221939814927,0.1,Curve 149,Length 200
3493,0.4955024456456887,0.15,Curve 149,Length 200
3494,0.552548528801409,0.2,Curve 149,Length 200
3500,0.385075641330044,smooth,Curve 150,Length 200
3501,0.7607315082015397,0.05,Curve 150,Length 200
3502,0.5969741606232495,0.1,Curve 150,Length 200
3503,0.5357103188403796,0.15,Curve 150,Length 200
3504,0.3741496371239564,0.2,Curve 150,Length 200
3510,0.4417774785844868,smooth,Curve 151,Length 200
3511,0.7850007696314943,0.05,Curve 151,Length 200
3512,0.6231447049517831,0.1,Curve 151,Length 200
3513,0.5039326541806127,0.15,Curve 151,Length 200
3514,0.5625822400536609,0.2,Curve 151,Length 200
3520,0.3734404275889043,smooth,Curve 152,Length 200
3521,0.7357350409871328,0.05,Curve 152,Length 200
3522,0.6478296044014575,0.1,Curve 152,Length 200
3523,0.503200448821291,0.15,Curve 152,Length 200
3524,0.5187381482220675,0.2,Curve 152,Length 200
3530,0.3517505373104405,smooth,Curve 153,Length 200
3531,0.7781571684425723,0.05,Curve 153,Length 200
3532,0.7288432567058241,0.1,Curve 153,Length 200
3533,0.5748119734175189,0.15,Curve 153,Length 200
3534,0.4791776069037152,0.2,Curve 153,Length 200
3540,0.4495603193607912,smooth,Curve 154,Length 200
3541,0.7443498744391412,0.05,Curve 154,Length 200
3542,0.639640696314183,0.1,Curve 154,Length 200
3543,0.56833017864424,0.15,Curve 154,Length 200
3544,0.5794101869860655,0.2,Curve 154,Length 200
3550,0.3503594140369283,smooth,Curve 155,Length 200
3551,0.6303488925961661,0.05,Curve 155,Length 200
3552,0.6252902657826176,0.1,Curve 155,Length 200
3553,0.5481442160325524,0.15,Curve 155,Length 200
3554,0.4806950521803945,0.2,Curve 155,Length 200
3560,0.4578582892016635,smooth,Curve 156,Length 200
3561,0.8704227593615552,0.05,Curve 156,Length 200
3562,0.6840823085634408,0.1,Curve 156,Length 200
3563,0.6011053813075062,0.15,Curve 156,Length 200
3564,0.5696530725924648,0.2,Curve 156,Length 200
3570,0.534404431568757,smooth,Curve 157,Length 200
3571,0.8219567600914487,0.05,Curve 157,Length 200
3572,0.6768725787252395,0.1,Curve 157,Length 200
3573,0.5506020109772132,0.15,Curve 157,Length 200
3574,0.6017380814512784,0.2,Curve 157,Length 200
3580,0.3857071694144863,smooth,Curve 158,Length 200
3581,0.7406849806924032,0.05,Curve 158,Length 200
3582,0.6054352746419875,0.1,Curve 158,Length 200
3583,0.359491859728871,0.15,Curve 158,Length 200
3584,0.4477238972805626,0.2,Curve 158,Length 200
3590,0.540945760153609,smooth,Curve 159,Length 200
3591,0.8017254227882336,0.05,Curve 159,Length 200
3592,0.7093533072908258,0.1,Curve 159,Length 200
3593,0.5780246727835032,0.15,Curve 159,Length 200
3594,0.5554128753370875,0.2,Curve 159,Length 200
3600,0.6642267352449679,smooth,Curve 160,Length 200
3601,0.8856300567426313,0.05,Curve 160,Length 200
3602,0.7654098260167059,0.1,Curve 160,Length 200
3603,0.7655691841118587,0.15,Curve 160,Length 200
3604,0.6632227327413456,0.2,Curve 160,Length 200
3610,0.6134851447854931,smooth,Curve 161,Length 200
3611,0.8319896182241263,0.05,Curve 161,Length 200
3612,0.7277707782155045,0.1,Curve 161,Length 200
3613,0.5833261266903029,0.15,Curve 161,Length 200
3614,0.7015422554617294,0.2,Curve 161,Length 200
3620,0.3392668607578916,smooth,Curve 162,Length 200
3621,0.7465157857651966,0.05,Curve 162,Length 200
3622,0.6765162701376314,0.1,Curve 162,Length 200
3623,0.5666652263332732,0.15,Curve 162,Length 200
3624,0.4698316231810325,0.2,Curve 162,Length 200
3630,0.5413462444516045,smooth,Curve 163,Length 200
3631,0.7991057427185367,0.05,Curve 163,Length 200
3632,0.732208257683127,0.1,Curve 163,Length 200
3633,0.576336286474199,0.15,Curve 163,Length 200
3634,0.5549725133744384,0.2,Curve 163,Length 200
3640,0.5809679897492481,smooth,Curve 164,Length 200
3641,0.7815099728245779,0.05,Curve 164,Length 200
3642,0.728276165394434,0.1,Curve 164,Length 200
3643,0.5273989757699903,0.15,Curve 164,Length 200
3644,0.5214426034416972,0.2,Curve 164,Length 200
3650,0.5760239265340589,smooth,Curve 165,Length 200
3651,0.8512222659054541,0.05,Curve 165,Length 200
3652,0.7688062701251576,0.1,Curve 165,Length 200
3653,0.6518129175466176,0.15,Curve 165,Length 200
3654,0.6433270064489568,0.2,Curve 165,Length 200
3660,0.4621697748031969,smooth,Curve 166,Length 200
3661,0.8114912039948509,0.05,Curve 166,Length 200
3662,0.6882939213823541,0.1,Curve 166,Length 200
3663,0.5467852110954967,0.15,Curve 166,Length 200
3664,0.3726709627053679,0.2,Curve 166,Length 200
3670,0.6249980634059813,smooth,Curve 167,Length 200
3671,0.822660893387058,0.05,Curve 167,Length 200
3672,0.7923361078556556,0.1,Curve 167,Length 200
3673,0.7910513984841356,0.15,Curve 167,Length 200
3674,0.6117049209423828,0.2,Curve 167,Length 200
3680,0.3882529786238338,smooth,Curve 168,Length 200
3681,0.8130807614231483,0.05,Curve 168,Length 200
3682,0.6806566520411387,0.1,Curve 168,Length 200
3683,0.5750660953168674,0.15,Curve 168,Length 200
3684,0.5278974626469995,0.2,Curve 168,Length 200
3690,0.5912296245169543,smooth,Curve 169,Length 200
3691,0.8475336871263223,0.05,Curve 169,Length 200
3692,0.7065551736816964,0.1,Curve 169,Length 200
3693,0.5733265442186576,0.15,Curve 169,Length 200
3694,0.5108163405317631,0.2,Curve 169,Length 200
3700,0.5347791589779514,smooth,Curve 170,Length 200
3701,0.8064304836033863,0.05,Curve 170,Length 200
3702,0.7021749178496361,0.1,Curve 170,Length 200
3703,0.5790396737889727,0.15,Curve 170,Length 200
3704,0.588750364507924,0.2,Curve 170,Length 200
3710,0.3531804096408754,smooth,Curve 171,Length 200
3711,0.7492793540561324,0.05,Curve 171,Length 200
3712,0.5443958059128685,0.1,Curve 171,Length 200
3713,0.5164056362195371,0.15,Curve 171,Length 200
3714,0.3593841918779087,0.2,Curve 171,Length 200
3720,0.5696185296431941,smooth,Curve 172,Length 200
3721,0.8641676340914567,0.05,Curve 172,Length 200
3722,0.7625535254260766,0.1,Curve 172,Length 200
3723,0.5891710800630033,0.15,Curve 172,Length 200
3724,0.5415534521281739,0.2,Curve 172,Length 200
3730,0.5615038576916421,smooth,Curve 173,Length 200
3731,0.8060065829146177,0.05,Curve 173,Length 200
3732,0.6800551769065195,0.1,Curve 173,Length 200
3733,0.6284097883760521,0.15,Curve 173,Length 200
3734,0.4076102411884227,0.2,Curve 173,Length 200
3740,0.5269214278310208,smooth,Curve 174,Length 200
3741,0.8337042420049887,0.05,Curve 174,Length 200
3742,0.7346544778984875,0.1,Curve 174,Length 200
3743,0.6201880612678555,0.15,Curve 174,Length 200
3744,0.4574203437190907,0.2,Curve 174,Length 200
3750,0.3405736992787083,smooth,Curve 175,Length 200
3751,0.7375632451678061,0.05,Curve 175,Length 200
3752,0.6427055112699364,0.1,Curve 175,Length 200
3753,0.4390198340977055,0.15,Curve 175,Length 200
3754,0.3852083117580168,0.2,Curve 175,Length 200
3760,0.3411311691335542,smooth,Curve 176,Length 200
3761,0.5921712002051107,0.05,Curve 176,Length 200
3762,0.5598778893848053,0.1,Curve 176,Length 200
3763,0.4000772690013475,0.15,Curve 176,Length 200
3764,0.4098677851488851,0.2,Curve 176,Length 200
3770,0.3029670939736996,smooth,Curve 177,Length 200
3771,0.7043597417904921,0.05,Curve 177,Length 200
3772,0.7692223932596531,0.1,Curve 177,Length 200
3773,0.5003818370296254,0.15,Curve 177,Length 200
3774,0.5215385507350423,0.2,Curve 177,Length 200
3780,0.5101307803889732,smooth,Curve 178,Length 200
3781,0.7591315504629339,0.05,Curve 178,Length 200
3782,0.568218394830214,0.1,Curve 178,Length 200
3783,0.5147775898964737,0.15,Curve 178,Length 200
3784,0.5546525087561919,0.2,Curve 178,Length 200
3790,0.4688698720247883,smooth,Curve 179,Length 200
3791,0.7622003462298279,0.05,Curve 179,Length 200
3792,0.655886598157465,0.1,Curve 179,Length 200
3793,0.5704010437261634,0.15,Curve 179,Length 200
3794,0.490630414234778,0.2,Curve 179,Length 200
3800,0.221631841326029,smooth,Curve 180,Length 200
3801,0.7702972527916667,0.05,Curve 180,Length 200
3802,0.5881603717764629,0.1,Curve 180,Length 200
3803,0.5306371389057063,0.15,Curve 180,Length 200
3804,0.4294120682636866,0.2,Curve 180,Length 200
3810,0.4532365615783852,smooth,Curve 181,Length 200
3811,0.7886663333316053,0.05,Curve 181,Length 200
3812,0.7312243497063021,0.1,Curve 181,Length 200
3813,0.5703403130991753,0.15,Curve 181,Length 200
3814,0.4429619736808045,0.2,Curve 181,Length 200
3820,0.5861722337589187,smooth,Curve 182,Length 200
3821,0.8143491127066155,0.05,Curve 182,Length 200
3822,0.5307936331659913,0.1,Curve 182,Length 200
3823,0.5326834462141168,0.15,Curve 182,Length 200
3824,0.4644406110881172,0.2,Curve 182,Length 200
3830,0.3848558355733461,smooth,Curve 183,Length 200
3831,0.7506517441286065,0.05,Curve 183,Length 200
3832,0.6591742948793713,0.1,Curve 183,Length 200
3833,0.5444347688232745,0.15,Curve 183,Length 200
3834,0.4194955609253809,0.2,Curve 183,Length 200
3840,0.5970769021337369,smooth,Curve 184,Length 200
3841,0.8451113294639647,0.05,Curve 184,Length 200
3842,0.7411775914631159,0.1,Curve 184,Length 200
3843,0.5431932954812727,0.15,Curve 184,Length 200
