,Noise,AMI score,Name,Length
1533,0.15,0.6739211972378215,Curve 106,Length 200
1534,0.2,0.6425852407335229,Curve 106,Length 200
1535,smooth,0.5443072885732967,Curve 107,Length 200
1536,0.05,0.7428067696820551,Curve 107,Length 200
1537,0.1,0.6657005534022605,Curve 107,Length 200
1538,0.15,0.6415801076486336,Curve 107,Length 200
1539,0.2,0.5813410551833528,Curve 107,Length 200
1540,smooth,0.5139997011353687,Curve 108,Length 200
1541,0.05,0.6913208996523497,Curve 108,Length 200
1542,0.1,0.5031531327798828,Curve 108,Length 200
1543,0.15,0.5379772335011084,Curve 108,Length 200
1544,0.2,0.4966895164278607,Curve 108,Length 200
1545,smooth,0.4093261724663046,Curve 109,Length 200
1546,0.05,0.609253258589619,Curve 109,Length 200
1547,0.1,0.5157496426898576,Curve 109,Length 200
1548,0.15,0.4366708622431215,Curve 109,Length 200
1549,0.2,0.491010090081287,Curve 109,Length 200
1550,smooth,0.6295204538309978,Curve 110,Length 200
1551,0.05,0.7716823004189879,Curve 110,Length 200
1552,0.1,0.6243421656216962,Curve 110,Length 200
1553,0.15,0.6646853415725927,Curve 110,Length 200
1554,0.2,0.6446365916855376,Curve 110,Length 200
1555,smooth,0.5414106514926654,Curve 111,Length 200
1556,0.05,0.7184359241514618,Curve 111,Length 200
1557,0.1,0.6819041411125374,Curve 111,Length 200
1558,0.15,0.5697415999156374,Curve 111,Length 200
1559,0.2,0.5265085909755719,Curve 111,Length 200
1560,smooth,0.5384542022072324,Curve 112,Length 200
1561,0.05,0.6542442687046232,Curve 112,Length 200
1562,0.1,0.5503892308508571,Curve 112,Length 200
1563,0.15,0.5827999497478267,Curve 112,Length 200
1564,0.2,0.5291359494108968,Curve 112,Length 200
1565,smooth,0.4968559822354043,Curve 113,Length 200
1566,0.05,0.6653426247427764,Curve 113,Length 200
1567,0.1,0.5517934551656412,Curve 113,Length 200
1568,0.15,0.5758754011196301,Curve 113,Length 200
1569,0.2,0.5415486641809157,Curve 113,Length 200
1570,smooth,0.4700104786180752,Curve 114,Length 200
1571,0.05,0.5675167885983041,Curve 114,Length 200
1572,0.1,0.5061555466018093,Curve 114,Length 200
1573,0.15,0.5237578909748032,Curve 114,Length 200
1574,0.2,0.4261149914550616,Curve 114,Length 200
1575,smooth,0.6424819801055675,Curve 115,Length 200
1576,0.05,0.7687311211260799,Curve 115,Length 200
1577,0.1,0.7002223298684364,Curve 115,Length 200
1578,0.15,0.6146473832448174,Curve 115,Length 200
1579,0.2,0.610388674980966,Curve 115,Length 200
1580,smooth,0.4733330583153476,Curve 116,Length 200
1581,0.05,0.5754926748627477,Curve 116,Length 200
1582,0.1,0.4890449120465499,Curve 116,Length 200
1583,0.15,0.4439632600073535,Curve 116,Length 200
1584,0.2,0.4982444223477513,Curve 116,Length 200
1585,smooth,0.331700620269479,Curve 117,Length 200
1586,0.05,0.7079690436037966,Curve 117,Length 200
1587,0.1,0.5867478788884484,Curve 117,Length 200
1588,0.15,0.5277588421994157,Curve 117,Length 200
1589,0.2,0.4738063586510648,Curve 117,Length 200
1590,smooth,0.5774853650163628,Curve 118,Length 200
1591,0.05,0.7498536016139605,Curve 118,Length 200
1592,0.1,0.7792056252833259,Curve 118,Length 200
1593,0.15,0.5096666001286213,Curve 118,Length 200
1594,0.2,0.4049272806393549,Curve 118,Length 200
1595,smooth,0.5313532409127625,Curve 119,Length 200
1596,0.05,0.6394118184448666,Curve 119,Length 200
1597,0.1,0.6071916532771418,Curve 119,Length 200
1598,0.15,0.5104723240819914,Curve 119,Length 200
1599,0.2,0.5055116313872451,Curve 119,Length 200
1600,smooth,0.4830295869848761,Curve 120,Length 200
1601,0.05,0.8259729872739764,Curve 120,Length 200
1602,0.1,0.5486571641644862,Curve 120,Length 200
1603,0.15,0.5565082095653963,Curve 120,Length 200
1604,0.2,0.5011363988569891,Curve 120,Length 200
1605,smooth,0.459536050902028,Curve 121,Length 200
1606,0.05,0.6876633163753519,Curve 121,Length 200
1607,0.1,0.5674301245050936,Curve 121,Length 200
1608,0.15,0.4588701299752825,Curve 121,Length 200
1609,0.2,0.4758038901238909,Curve 121,Length 200
1610,smooth,0.6015550618415079,Curve 122,Length 200
1611,0.05,0.7053687787407376,Curve 122,Length 200
1612,0.1,0.7611820813404861,Curve 122,Length 200
1613,0.15,0.5470080145918145,Curve 122,Length 200
1614,0.2,0.7300300271920223,Curve 122,Length 200
1615,smooth,0.5334537036841477,Curve 123,Length 200
1616,0.05,0.7375163719891761,Curve 123,Length 200
1617,0.1,0.620556121841557,Curve 123,Length 200
1618,0.15,0.6374268818943619,Curve 123,Length 200
1619,0.2,0.489411405430725,Curve 123,Length 200
1620,smooth,0.4351155323743294,Curve 124,Length 200
1621,0.05,0.6341888126475789,Curve 124,Length 200
1622,0.1,0.6167571170691085,Curve 124,Length 200
1623,0.15,0.4586896864071144,Curve 124,Length 200
1624,0.2,0.4210106452123061,Curve 124,Length 200
1625,smooth,0.691305191817398,Curve 125,Length 200
1626,0.05,0.7299106555306387,Curve 125,Length 200
1627,0.1,0.7079031581843233,Curve 125,Length 200
1628,0.15,0.6417256341294153,Curve 125,Length 200
1629,0.2,0.5549614514760504,Curve 125,Length 200
1630,smooth,0.6183813996402684,Curve 126,Length 200
1631,0.05,0.598298532316583,Curve 126,Length 200
1632,0.1,0.6062244911620723,Curve 126,Length 200
1633,0.15,0.5935440219130051,Curve 126,Length 200
1634,0.2,0.5085198411936381,Curve 126,Length 200
1635,smooth,0.4493452340282664,Curve 127,Length 200
1636,0.05,0.6750221301036406,Curve 127,Length 200
1637,0.1,0.6181755762012816,Curve 127,Length 200
1638,0.15,0.5428064540597025,Curve 127,Length 200
1639,0.2,0.4299568818988343,Curve 127,Length 200
1640,smooth,0.569866935678724,Curve 128,Length 200
1641,0.05,0.7994947409540542,Curve 128,Length 200
1642,0.1,0.6297185503595067,Curve 128,Length 200
1643,0.15,0.5002838721779801,Curve 128,Length 200
1644,0.2,0.4715713531945552,Curve 128,Length 200
1645,smooth,0.510159474384455,Curve 129,Length 200
1646,0.05,0.5074454092693933,Curve 129,Length 200
1647,0.1,0.6556565518968018,Curve 129,Length 200
1648,0.15,0.608438845388811,Curve 129,Length 200
1649,0.2,0.4147999427450842,Curve 129,Length 200
1650,smooth,0.6137948929454948,Curve 130,Length 200
1651,0.05,0.7990773692923794,Curve 130,Length 200
1652,0.1,0.6727403887723141,Curve 130,Length 200
1653,0.15,0.6476576889005639,Curve 130,Length 200
1654,0.2,0.6252284240551349,Curve 130,Length 200
1655,smooth,0.3559538951772,Curve 131,Length 200
1656,0.05,0.5159237709570987,Curve 131,Length 200
1657,0.1,0.3677431384144946,Curve 131,Length 200
1658,0.15,0.4127372149418332,Curve 131,Length 200
1659,0.2,0.4373187991863393,Curve 131,Length 200
1660,smooth,0.3822421255046866,Curve 132,Length 200
1661,0.05,0.6530972569537941,Curve 132,Length 200
1662,0.1,0.5255090240284535,Curve 132,Length 200
1663,0.15,0.4801802617424939,Curve 132,Length 200
1664,0.2,0.3762178339541612,Curve 132,Length 200
1665,smooth,0.4815237254508318,Curve 133,Length 200
1666,0.05,0.7906757829254378,Curve 133,Length 200
1667,0.1,0.7395124136261754,Curve 133,Length 200
1668,0.15,0.6517816960718885,Curve 133,Length 200
1669,0.2,0.5080125309082073,Curve 133,Length 200
1670,smooth,0.5405076293422137,Curve 134,Length 200
1671,0.05,0.705311919332615,Curve 134,Length 200
1672,0.1,0.7064274425039582,Curve 134,Length 200
1673,0.15,0.6306033681703742,Curve 134,Length 200
1674,0.2,0.6408456817395571,Curve 134,Length 200
1675,smooth,0.482473971244405,Curve 135,Length 200
1676,0.05,0.5789183897816911,Curve 135,Length 200
1677,0.1,0.6101310899105811,Curve 135,Length 200
1678,0.15,0.5647465961258151,Curve 135,Length 200
1679,0.2,0.4430295646238555,Curve 135,Length 200
1680,smooth,0.6580044603760331,Curve 136,Length 200
1681,0.05,0.8112401453961,Curve 136,Length 200
1682,0.1,0.8484202737196099,Curve 136,Length 200
1683,0.15,0.6709456414996582,Curve 136,Length 200
1684,0.2,0.7044849209876034,Curve 136,Length 200
1685,smooth,0.6666783561947506,Curve 137,Length 200
1686,0.05,0.7997723714411832,Curve 137,Length 200
1687,0.1,0.6956597558311303,Curve 137,Length 200
1688,0.15,0.7163831660121587,Curve 137,Length 200
1689,0.2,0.6019460656872229,Curve 137,Length 200
1690,smooth,0.5236684673954494,Curve 138,Length 200
1691,0.05,0.6279170955631855,Curve 138,Length 200
1692,0.1,0.6191179151792919,Curve 138,Length 200
1693,0.15,0.4100908156976578,Curve 138,Length 200
1694,0.2,0.5092426979314182,Curve 138,Length 200
1695,smooth,0.4659960628730761,Curve 139,Length 200
1696,0.05,0.6710600174293322,Curve 139,Length 200
1697,0.1,0.5863278126491052,Curve 139,Length 200
1698,0.15,0.5355774763752156,Curve 139,Length 200
1699,0.2,0.4047394164251334,Curve 139,Length 200
1700,smooth,0.5059552227947658,Curve 140,Length 200
1701,0.05,0.6219283556730845,Curve 140,Length 200
1702,0.1,0.540841988581247,Curve 140,Length 200
1703,0.15,0.5034434002417825,Curve 140,Length 200
1704,0.2,0.4107469997670762,Curve 140,Length 200
1705,smooth,0.4719624290140365,Curve 141,Length 200
1706,0.05,0.6073190704005046,Curve 141,Length 200
1707,0.1,0.5166017238186384,Curve 141,Length 200
1708,0.15,0.6196105275482263,Curve 141,Length 200
1709,0.2,0.5048495127669481,Curve 141,Length 200
1710,smooth,0.6619774549475981,Curve 142,Length 200
1711,0.05,0.7245949205086569,Curve 142,Length 200
1712,0.1,0.7308304722324398,Curve 142,Length 200
1713,0.15,0.6510688051523353,Curve 142,Length 200
1714,0.2,0.6202889253647231,Curve 142,Length 200
1715,smooth,0.571146026169784,Curve 143,Length 200
1716,0.05,0.7889992658053632,Curve 143,Length 200
1717,0.1,0.7169069293249437,Curve 143,Length 200
1718,0.15,0.6083658705696212,Curve 143,Length 200
1719,0.2,0.7244228508099207,Curve 143,Length 200
1720,smooth,0.5468748827726897,Curve 144,Length 200
1721,0.05,0.7433578597350893,Curve 144,Length 200
1722,0.1,0.6261023655804481,Curve 144,Length 200
1723,0.15,0.5945865078083348,Curve 144,Length 200
1724,0.2,0.5342027922040753,Curve 144,Length 200
1725,smooth,0.4062889773094918,Curve 145,Length 200
1726,0.05,0.6630267249722512,Curve 145,Length 200
1727,0.1,0.5647353395544236,Curve 145,Length 200
1728,0.15,0.5600091822312463,Curve 145,Length 200
1729,0.2,0.4251430225332421,Curve 145,Length 200
1730,smooth,0.4652158388158137,Curve 146,Length 200
1731,0.05,0.6120204892031882,Curve 146,Length 200
1732,0.1,0.5320929107564631,Curve 146,Length 200
1733,0.15,0.5009449725280474,Curve 146,Length 200
1734,0.2,0.4057789034342292,Curve 146,Length 200
1735,smooth,0.5906942048977414,Curve 147,Length 200
1736,0.05,0.805489270470881,Curve 147,Length 200
1737,0.1,0.6476518776985305,Curve 147,Length 200
1738,0.15,0.6389097924841519,Curve 147,Length 200
1739,0.2,0.5326655611346456,Curve 147,Length 200
1740,smooth,0.3746822893569999,Curve 148,Length 200
1741,0.05,0.4949252090475684,Curve 148,Length 200
1742,0.1,0.5071446062087323,Curve 148,Length 200
1743,0.15,0.3165629647783117,Curve 148,Length 200
1744,0.2,0.3604901737736553,Curve 148,Length 200
1745,smooth,0.5219096849692376,Curve 149,Length 200
1746,0.05,0.7768434523332208,Curve 149,Length 200
1747,0.1,0.6993042413578897,Curve 149,Length 200
1748,0.15,0.6244801812576,Curve 149,Length 200
1749,0.2,0.5327701334204155,Curve 149,Length 200
1750,smooth,0.557879990846893,Curve 150,Length 200
1751,0.05,0.6249448643244343,Curve 150,Length 200
1752,0.1,0.4850743447609718,Curve 150,Length 200
1753,0.15,0.4511557860664764,Curve 150,Length 200
1754,0.2,0.4786708395702384,Curve 150,Length 200
1755,smooth,0.4835578962599897,Curve 151,Length 200
1756,0.05,0.6625915122649257,Curve 151,Length 200
1757,0.1,0.5627960632500815,Curve 151,Length 200
1758,0.15,0.6055685430412102,Curve 151,Length 200
1759,0.2,0.5695754878215421,Curve 151,Length 200
1760,smooth,0.4381973800605009,Curve 152,Length 200
1761,0.05,0.6325795673986055,Curve 152,Length 200
1762,0.1,0.5079723030375257,Curve 152,Length 200
1763,0.15,0.4349508455149443,Curve 152,Length 200
1764,0.2,0.4389999687925576,Curve 152,Length 200
1765,smooth,0.445882566318586,Curve 153,Length 200
1766,0.05,0.5483300242006638,Curve 153,Length 200
1767,0.1,0.5424760848458964,Curve 153,Length 200
1768,0.15,0.3928532012181415,Curve 153,Length 200
1769,0.2,0.4018790291765057,Curve 153,Length 200
1770,smooth,0.506455339228702,Curve 154,Length 200
1771,0.05,0.6630193760069818,Curve 154,Length 200
1772,0.1,0.5240102293036101,Curve 154,Length 200
1773,0.15,0.5983760003822043,Curve 154,Length 200
1774,0.2,0.4884190399859138,Curve 154,Length 200
1775,smooth,0.402627037044231,Curve 155,Length 200
1776,0.05,0.61338337302262,Curve 155,Length 200
1777,0.1,0.459508433498397,Curve 155,Length 200
1778,0.15,0.4233730591070253,Curve 155,Length 200
1779,0.2,0.4211340998974323,Curve 155,Length 200
1780,smooth,0.5544585589412776,Curve 156,Length 200
1781,0.05,0.7893487932039449,Curve 156,Length 200
1782,0.1,0.6658458755237399,Curve 156,Length 200
1783,0.15,0.6330706272621553,Curve 156,Length 200
1784,0.2,0.6016325228812279,Curve 156,Length 200
1785,smooth,0.6809467107825142,Curve 157,Length 200
1786,0.05,0.8271144514037848,Curve 157,Length 200
1787,0.1,0.6503803782836935,Curve 157,Length 200
1788,0.15,0.6364502284250724,Curve 157,Length 200
1789,0.2,0.6515878857254633,Curve 157,Length 200
1790,smooth,0.4924141810795678,Curve 158,Length 200
1791,0.05,0.6206453533565888,Curve 158,Length 200
1792,0.1,0.5290043478162219,Curve 158,Length 200
1793,0.15,0.5239501088868885,Curve 158,Length 200
1794,0.2,0.4989646667085204,Curve 158,Length 200
1795,smooth,0.4535179254358412,Curve 159,Length 200
1796,0.05,0.6451711237539437,Curve 159,Length 200
1797,0.1,0.5797600569204973,Curve 159,Length 200
1798,0.15,0.4408300007760216,Curve 159,Length 200
1799,0.2,0.4889561046276782,Curve 159,Length 200
1800,smooth,0.5624548623730782,Curve 160,Length 200
1801,0.05,0.7898702242904839,Curve 160,Length 200
1802,0.1,0.667443227074252,Curve 160,Length 200
1803,0.15,0.6689041442796491,Curve 160,Length 200
1804,0.2,0.6039959824625155,Curve 160,Length 200
1805,smooth,0.5585789986598741,Curve 161,Length 200
1806,0.05,0.607859645984042,Curve 161,Length 200
1807,0.1,0.6491262614482686,Curve 161,Length 200
1808,0.15,0.5688551706400153,Curve 161,Length 200
1809,0.2,0.6102437360135137,Curve 161,Length 200
1810,smooth,0.5884844952320651,Curve 162,Length 200
1811,0.05,0.7583230259378466,Curve 162,Length 200
1812,0.1,0.7040483197941126,Curve 162,Length 200
1813,0.15,0.6190643095796652,Curve 162,Length 200
1814,0.2,0.5422377082253304,Curve 162,Length 200
1815,smooth,0.5900170354196401,Curve 163,Length 200
1816,0.05,0.7588244757027449,Curve 163,Length 200
1817,0.1,0.680329109577826,Curve 163,Length 200
1818,0.15,0.5545009930890512,Curve 163,Length 200
1819,0.2,0.6040342651173147,Curve 163,Length 200
1820,smooth,0.5223199278268623,Curve 164,Length 200
1821,0.05,0.7443849736889429,Curve 164,Length 200
1822,0.1,0.5853820404458068,Curve 164,Length 200
1823,0.15,0.5893940629630798,Curve 164,Length 200
1824,0.2,0.5583727901608194,Curve 164,Length 200
1825,smooth,0.5888044427198527,Curve 165,Length 200
1826,0.05,0.7652386010259883,Curve 165,Length 200
1827,0.1,0.7059763360080693,Curve 165,Length 200
1828,0.15,0.6924813647611976,Curve 165,Length 200
1829,0.2,0.6572026088611002,Curve 165,Length 200
1830,smooth,0.4526109591061315,Curve 166,Length 200
1831,0.05,0.6025796829328816,Curve 166,Length 200
1832,0.1,0.5327221740579283,Curve 166,Length 200
1833,0.15,0.5181912672016189,Curve 166,Length 200
1834,0.2,0.4174023769628096,Curve 166,Length 200
1835,smooth,0.6453437784836151,Curve 167,Length 200
1836,0.05,0.7497430517811214,Curve 167,Length 200
1837,0.1,0.6418443645651161,Curve 167,Length 200
1838,0.15,0.677207190111974,Curve 167,Length 200
1839,0.2,0.6036000288191538,Curve 167,Length 200
1840,smooth,0.4111052043796197,Curve 168,Length 200
1841,0.05,0.7291753953124293,Curve 168,Length 200
1842,0.1,0.5310276791701649,Curve 168,Length 200
1843,0.15,0.5355024103178018,Curve 168,Length 200
1844,0.2,0.4606194362322904,Curve 168,Length 200
1845,smooth,0.3990407882304805,Curve 169,Length 200
1846,0.05,0.717067023450738,Curve 169,Length 200
1847,0.1,0.4815313003660555,Curve 169,Length 200
1848,0.15,0.3654272220238975,Curve 169,Length 200
1849,0.2,0.4322030692835578,Curve 169,Length 200
1850,smooth,0.6300614855894994,Curve 170,Length 200
1851,0.05,0.6703227127080374,Curve 170,Length 200
1852,0.1,0.628316683224449,Curve 170,Length 200
1853,0.15,0.6321177126853457,Curve 170,Length 200
1854,0.2,0.585102347952063,Curve 170,Length 200
1855,smooth,0.5526786573025989,Curve 171,Length 200
1856,0.05,0.754092619768797,Curve 171,Length 200
1857,0.1,0.5937119929420474,Curve 171,Length 200
1858,0.15,0.6194366743446829,Curve 171,Length 200
1859,0.2,0.546209122543496,Curve 171,Length 200
1860,smooth,0.5676123556879634,Curve 172,Length 200
1861,0.05,0.873346891202854,Curve 172,Length 200
1862,0.1,0.7673377093421742,Curve 172,Length 200
1863,0.15,0.6545367185168027,Curve 172,Length 200
1864,0.2,0.6753431671232023,Curve 172,Length 200
1865,smooth,0.5539135336874842,Curve 173,Length 200
1866,0.05,0.7864954385934194,Curve 173,Length 200
1867,0.1,0.7171376247422868,Curve 173,Length 200
1868,0.15,0.715231021765258,Curve 173,Length 200
1869,0.2,0.5120894433707205,Curve 173,Length 200
1870,smooth,0.6394557921249419,Curve 174,Length 200
1871,0.05,0.7972267070443504,Curve 174,Length 200
1872,0.1,0.7123264794763001,Curve 174,Length 200
1873,0.15,0.6734902101863578,Curve 174,Length 200
1874,0.2,0.6392990713475382,Curve 174,Length 200
1875,smooth,0.5333362139876043,Curve 175,Length 200
1876,0.05,0.6939286335290459,Curve 175,Length 200
1877,0.1,0.5629178985616123,Curve 175,Length 200
1878,0.15,0.5628599026745517,Curve 175,Length 200
1879,0.2,0.5754195239592067,Curve 175,Length 200
1880,smooth,0.3411400196160205,Curve 176,Length 200
1881,0.05,0.4939211158501115,Curve 176,Length 200
1882,0.1,0.3776304317809678,Curve 176,Length 200
1883,0.15,0.3992071858669121,Curve 176,Length 200
1884,0.2,0.2667234269416595,Curve 176,Length 200
1885,smooth,0.4880647704659662,Curve 177,Length 200
1886,0.05,0.6446215274336108,Curve 177,Length 200
1887,0.1,0.7025193101964956,Curve 177,Length 200
1888,0.15,0.6272718785137195,Curve 177,Length 200
1889,0.2,0.5807249852565407,Curve 177,Length 200
1890,smooth,0.3758121483919769,Curve 178,Length 200
1891,0.05,0.6456247139913386,Curve 178,Length 200
1892,0.1,0.52778660778323,Curve 178,Length 200
1893,0.15,0.4449709214823765,Curve 178,Length 200
1894,0.2,0.5213257531580558,Curve 178,Length 200
1895,smooth,0.4399401239100078,Curve 179,Length 200
1896,0.05,0.5744550575198355,Curve 179,Length 200
1897,0.1,0.589810693757756,Curve 179,Length 200
1898,0.15,0.529476383599887,Curve 179,Length 200
1899,0.2,0.551555287289963,Curve 179,Length 200
1900,smooth,0.3310872238693057,Curve 180,Length 200
1901,0.05,0.6102589540648072,Curve 180,Length 200
1902,0.1,0.3518437272882535,Curve 180,Length 200
1903,0.15,0.4797931233407164,Curve 180,Length 200
1904,0.2,0.2699283513667117,Curve 180,Length 200
1905,smooth,0.5758410573178939,Curve 181,Length 200
1906,0.05,0.6797191180484751,Curve 181,Length 200
1907,0.1,0.6035956028232066,Curve 181,Length 200
1908,0.15,0.5582427586173279,Curve 181,Length 200
1909,0.2,0.4980419893084921,Curve 181,Length 200
1910,smooth,0.582125370228021,Curve 182,Length 200
1911,0.05,0.6978615555800206,Curve 182,Length 200
1912,0.1,0.5359317150143396,Curve 182,Length 200
1913,0.15,0.4763915020506406,Curve 182,Length 200
1914,0.2,0.5008001028818968,Curve 182,Length 200
1915,smooth,0.6133540011500055,Curve 183,Length 200
1916,0.05,0.7283167335878838,Curve 183,Length 200
1917,0.1,0.5790956931269545,Curve 183,Length 200
1918,0.15,0.6275999180119196,Curve 183,Length 200
1919,0.2,0.5452842237022819,Curve 183,Length 200
1920,smooth,0.5844312175334543,Curve 184,Length 200
1921,0.05,0.7892593084492961,Curve 184,Length 200
1922,0.1,0.6969353127930253,Curve 184,Length 200
1923,0.15,0.6081684807389404,Curve 184,Length 200
1924,0.2,0.5900284867642923,Curve 184,Length 200
1925,smooth,0.4962720678423949,Curve 185,Length 200
