individual,time,x,y,cov,trv,rel,lbl
6,1161.800451,-0.53153536,-11.27893423,2.27209788,0.47625322,4.28405918,3
6,1164.802623,-0.06955407,-10.90775605,2.24941025,0.47721095,4.2383416,3
6,1167.804795,0.47326125,-10.90281599,2.07561801,0.47615391,4.19281953,3
6,1170.832968,1.0861691,-11.03352117,1.9395601,0.47250945,4.14279862,3
6,1173.866141,1.71544046,-11.14249802,2.00282289,0.46940258,4.08416929,3
6,1176.866313,2.17536199,-11.4172991,2.07812183,0.46868777,4.01982315,3
6,1179.898486,2.31719491,-11.63012228,2.08394913,0.466778,3.95146751,3
6,1182.898658,2.17886987,-11.45228808,2.05955515,0.4650339,3.89123575,3
6,1185.898829,2.38434043,-11.75627825,2.08921561,0.46355447,3.83830358,3
6,1188.899001,2.61161592,-12.09236582,2.18775007,0.46345808,3.78789029,3
6,1191.931175,2.68882322,-12.6084364,2.23351581,0.46306954,3.73867584,3
6,1194.931346,2.42051541,-13.11578168,2.13926324,0.46288287,3.68859165,3
6,1197.934518,2.04543967,-13.56691283,2.07268587,0.46331294,3.63907302,3
6,1200.93769,1.64602263,-13.91460464,2.04798832,0.4649109,3.59089302,3
6,1203.963863,1.12463969,-13.75455534,1.80593044,0.46531091,3.54863991,3
6,1206.997036,0.57015974,-13.5098043,1.676801,0.46473109,3.51719991,3
6,1209.997208,0.02581698,-13.21934445,1.7185469,0.46975336,3.49506165,3
6,1212.997379,-0.41785567,-12.87627948,1.86892292,0.4704534,3.48070179,3
6,1216.029553,-0.73888982,-12.47762792,2.07489825,0.46970921,3.46721497,3
6,1219.029725,-0.9125872,-12.03088834,2.29146374,0.46844893,3.4522448,3
6,1222.061898,-0.91047735,-11.76036428,2.40007088,0.46773678,3.43989091,3
6,1225.062069,-0.87545421,-12.06037216,2.26032891,0.4719919,3.42447785,3
6,1228.064241,-0.87350444,-12.11851824,2.24860346,0.47457424,3.40396933,3
6,1231.066413,-0.72220654,-12.36050975,2.09064425,0.47926911,3.37891437,3
6,1234.069585,-0.3889552,-12.66511913,1.84312194,0.47989673,3.34823957,3
6,1237.094758,0.09458051,-12.941752,1.59892201,0.47912166,3.31519984,3
6,1240.127931,0.52659801,-13.30514123,1.50056015,0.4781961,3.28053628,3
6,1243.128103,0.84265796,-13.84088553,1.60864318,0.47753211,3.24241577,3
6,1246.160276,0.75221495,-14.41190136,1.88254282,0.48191729,3.1988165,3
6,1249.160448,0.31810287,-14.7093626,2.11405986,0.48546393,3.15363164,3
6,1252.16062,-0.2799703,-14.72242179,2.34098961,0.48636913,3.10850308,3
6,1255.193793,-0.7136467,-14.37623445,2.38651546,0.48612859,3.06735879,3
6,1258.225966,-1.07600748,-13.9620907,2.47288502,0.48653034,3.0342221,3
6,1261.229138,-0.97071143,-13.44342492,2.28137586,0.48568777,3.00866914,3
6,1264.259312,-0.68055783,-13.05775996,2.0635804,0.48438683,2.99106154,3
6,1267.259483,-0.28970994,-12.80069685,1.88193826,0.48388994,2.97651256,3
6,1270.291656,0.24761593,-13.0708497,1.65545838,0.48364044,2.95751404,3
6,1273.291828,0.68055146,-13.44363496,1.57951708,0.48367032,2.9284569,3
6,1276.292,0.91321243,-13.91609716,1.63690297,0.48387284,2.88607512,3
6,1279.292171,0.90842422,-13.89868203,1.61127066,0.48504883,2.83458554,3
6,1282.292343,0.8374733,-14.13266936,1.66180766,0.48570979,2.77994136,3
6,1285.324516,0.54921391,-14.56626127,1.83989193,0.4859909,2.73370724,3
6,1288.35769,0.47981952,-15.020586,2.10625862,0.48630612,2.69055397,3
6,1291.357862,0.4906901,-15.19480618,2.22095624,0.48883903,2.64677065,3
6,1294.361033,0.43213175,-14.84909495,1.99634067,0.48891567,2.60444486,3
6,1297.390206,0.4477135,-14.80195846,1.96513351,0.48756903,2.56940108,3
6,1300.390378,0.15981222,-14.35825448,1.84178664,0.48606988,2.54162528,3
6,1303.39055,-0.1241034,-13.86956476,1.83688588,0.48545083,2.52334761,3
6,1306.423723,-0.09111172,-13.2075553,1.82833921,0.48596011,2.51589317,3
6,1309.455897,0.27531977,-12.72499224,1.84622866,0.48678566,2.51952595,3
6,1312.456068,0.71326621,-12.3671627,1.95210194,0.48675631,2.53254335,3
6,1315.45624,1.26862916,-12.17987731,2.07002514,0.48661841,2.55176706,3
6,1318.489413,1.68377153,-12.12791764,2.17474278,0.48776342,2.57961338,3
6,1321.521587,1.6079943,-12.17298453,2.12074537,0.48695845,2.61387021,3
6,1324.522758,1.77094296,-12.11953002,2.19122796,0.48532522,2.65108781,3
6,1327.52593,2.14683061,-12.10284106,2.34341073,0.48386659,2.69263302,3
6,1330.529102,2.40604915,-12.30614502,2.36527698,0.48526197,2.73600205,3
6,1333.554275,2.65964291,-12.42131117,2.46724024,0.48820483,2.77702255,3
6,1336.587449,3.01974195,-12.6111315,2.64835931,0.49021834,2.81190639,3
6,1339.58762,3.32316041,-13.07243571,2.76074348,0.49130786,2.83764142,3
6,1342.619793,3.31752137,-13.6536145,2.68581619,0.49097419,2.85279188,3
6,1345.619965,3.08590712,-14.20691935,2.52290949,0.48960054,2.86151236,3
6,1348.620137,2.64840048,-14.63622159,2.27964694,0.48867094,2.86575071,3
6,1351.65331,2.13702187,-14.71482458,1.98474338,0.48897147,2.87511838,3
6,1354.686483,1.74705137,-14.69659741,1.81033996,0.48884814,2.89355341,3
6,1357.687655,1.41081927,-14.80336578,1.75152655,0.48779954,2.91836368,3
6,1360.729829,0.92160927,-14.96739408,1.74691853,0.4866879,2.9448377,3
6,1363.753002,0.39492479,-14.76367316,1.69533987,0.48623175,2.97542083,3
6,1366.763175,0.02885095,-14.31207509,1.69347506,0.4865096,3.01593613,3
6,1369.785347,-0.04890758,-13.76742783,1.70920632,0.48727549,3.06662158,3
6,1372.817521,0.10477044,-13.21502787,1.76754857,0.48984452,3.12715157,3
6,1375.818692,0.35323146,-12.75565938,1.90395239,0.49199429,3.19322273,3
6,1378.850866,0.90638526,-12.42088416,2.05455374,0.49649658,3.26005901,3
6,1381.851038,1.45722996,-12.46770124,2.07572197,0.49849992,3.32309987,3
6,1384.884211,1.84868039,-12.82915953,1.98677355,0.49869524,3.37387114,3
6,1387.918385,2.0371002,-13.28630683,1.87487708,0.49827841,3.41205287,3
6,1390.918556,1.97655114,-13.83714168,1.70868935,0.49805631,3.43847999,3
6,1393.921728,2.01312102,-14.35456379,1.69801795,0.49730562,3.46064955,3
6,1396.949901,2.12502183,-14.92738766,1.85495912,0.49616818,3.48000135,3
6,1399.983075,2.13779972,-15.45896598,2.07625461,0.49559895,3.49496342,3
6,1402.983246,1.81082001,-15.86440401,2.16968658,0.49459654,3.50995125,3
6,1406.016419,1.3232338,-16.08647296,2.20714764,0.49375275,3.52969294,3
6,1409.016591,0.79296474,-16.12971755,2.22880646,0.49295643,3.55743264,3
6,1412.020763,0.37118409,-15.99180191,2.20750141,0.49208615,3.59304879,3
6,1415.047936,-0.08411834,-15.81021453,2.26023588,0.49161495,3.63470162,3
6,1418.048108,-0.48634127,-15.37934759,2.27614052,0.49227408,3.67585372,3
6,1421.048279,-0.46897034,-14.76324274,2.09639978,0.49216665,3.71568975,3
6,1424.050451,-0.2479218,-14.20669745,1.93934068,0.49167252,3.75490113,3
6,1427.053623,0.2722705,-13.84881988,1.75770705,0.49141641,3.79396366,3
6,1430.080796,0.8404438,-13.70453815,1.68086318,0.49733356,3.83413892,3
6,1433.080967,1.41614073,-13.78056525,1.68201762,0.50041407,3.87570544,3
6,1436.113141,1.81383761,-14.10439576,1.70050449,0.49998672,3.91768911,3
6,1439.113313,1.97444615,-14.54228032,1.72034362,0.5000843,3.95908405,3
6,1442.113484,1.96427758,-15.05003488,1.78437414,0.50235127,3.99593611,3
6,1445.113656,1.62965711,-15.40970508,1.80262076,0.50322527,4.03031748,3
6,1448.145829,1.27162829,-15.7018372,1.89003536,0.50827014,4.06532655,3
6,1451.146001,0.8531964,-15.60572552,1.86826207,0.50864604,4.10306917,3
6,1454.147172,0.51323871,-15.35607482,1.84796352,0.50854171,4.1452586,3
6,1457.149344,0.17006397,-14.89994022,1.86763627,0.5066287,4.19345292,3
6,1460.178517,-0.07258731,-14.34858003,1.98463293,0.50502552,4.24727866,3
6,1463.179689,-0.17813196,-13.82552746,2.17910553,0.50439811,4.30633082,3
6,1466.210863,-0.08608775,-13.25406164,2.388373,0.50271487,4.36966901,3
6,1469.244036,0.36329818,-12.77432658,2.49443824,0.49999485,4.43490532,3
6,1472.244207,0.86364389,-12.55528165,2.5445247,0.49943936,4.50191081,3
