id,x,y,z
33,-1.53489991,-2.73185497,-6.39906157
33,-1.93054749,-2.60499019,-6.42512823
33,-1.99177434,-2.78195169,-6.34578234
33,-1.80783827,-3.0545547,-6.23318745
33,-1.75203334,-3.20019075,-6.1637143
33,-2.02101503,-3.35266701,-6.06122912
33,-1.46331364,-3.39208059,-6.07934762
33,-1.45390029,-3.27368467,-6.14447168
33,-1.74199382,-3.66202866,-5.90177181
33,-1.76049019,-3.99972964,-5.67691213
33,-1.84067853,-3.99135289,-5.6764494
33,-1.75339772,-4.13837337,-5.57720942
33,-1.5088717,-3.96396913,-5.71994539
33,-1.5768803,-3.93885033,-5.73269747
33,-1.58797254,-3.77005143,-5.84433897
34,-13.52297397,-1.77178473,0.37824948
34,-13.33775338,-2.10124484,0.33294717
34,-13.18046792,-2.30562123,0.50291854
34,-13.01997041,-2.47353611,0.70831613
34,-12.71620745,-2.76991453,0.94978446
34,-12.55546654,-2.78307114,1.35815317
34,-12.4967691,-2.96972612,1.0669664
34,-12.47951746,-2.90848314,1.26733452
34,-12.62811472,-2.72047372,1.31594164
34,-12.51745507,-2.84584226,1.31510892
34,-12.26687931,-3.07910644,1.37841267
34,-12.35220863,-3.10508313,1.10190483
34,-12.30304843,-3.16329396,1.07346224
34,-12.11407778,-3.4548669,0.61333072
34,-11.83315732,-3.67365213,0.70595822
34,-11.9039305,-3.63919422,0.57478268
34,-12.06328584,-3.4841235,0.69294092
34,-12.26580012,-3.36113453,0.30051872
34,-12.21649168,-3.39120698,0.43479646
34,-12.4544726,-3.09244951,0.8113471
35,12.82939251,-1.75811549,2.18190327
35,12.91061029,-1.83453887,1.99085474
35,12.7402274,-2.1530538,1.94576741
35,12.78623431,-2.28675385,1.70258916
35,12.66727339,-2.52437219,1.58511553
35,12.30315961,-2.84060683,1.75756045
35,12.33268169,-3.04182111,1.31284612
35,12.24236048,-3.18711102,1.17195385
35,12.11328887,-3.34665466,1.05686364
35,11.90321783,-3.56610291,0.92804168
35,11.66450169,-3.6997931,1.13858733
35,11.592127,-3.68751003,1.34458829
35,12.10033898,-3.39584932,0.92933124
35,12.03861987,-3.47765513,0.82086708
35,12.38305918,-3.18255011,0.73234973
35,12.48078282,-2.97584379,1.09629777
35,12.41737429,-2.98918017,1.23166791
35,12.25276082,-2.96312589,1.63931329
35,11.83124822,-3.07628513,2.13116429
35,11.84192219,-3.18273467,1.95254186
36,8.09394746,-3.0645449,4.81980998
36,7.99739009,-2.97940285,4.91259571
36,7.7327715,-2.76657693,5.13781211
36,7.80407784,-3.19767998,4.8527245
36,7.71805622,-3.49019469,4.682568
36,7.32340664,-3.2796372,4.98356385
36,6.9333143,-3.31165967,5.10050963
36,6.80236695,-2.90956578,5.38204217
36,6.78698613,-2.95576557,5.36168395
36,6.53328763,-3.01108249,5.40947506
36,6.48512624,-2.91278041,5.47736202
36,6.88184149,-2.97578885,5.32022041
36,6.96237897,-2.95297162,5.30672011
36,6.94007187,-3.04749584,5.26038209
36,6.93117787,-3.24051111,5.14672528
36,6.90437077,-3.33685376,5.09390057
36,6.98457589,-3.1448393,5.18786186
36,7.03961629,-3.10671877,5.19222968
36,6.9813636,-2.90862598,5.32494464
36,6.4860114,-2.9102846,5.47842656
37,-3.39903028,-5.29861166,-4.24692392
37,-3.54026099,-5.07459435,-4.48498943
37,-3.50223604,-5.29763316,-4.22713479
37,-3.74582608,-5.13521573,-4.37284303
37,-3.80687575,-5.21602276,-4.26263192
37,-3.70305633,-5.23572601,-4.26133977
37,-3.56067979,-5.0759674,-4.47939112
37,-3.468541,-5.20950362,-4.34204766
37,-3.17903758,-5.09110221,-4.53366389
37,-2.86302877,-5.10146169,-4.57447868
37,-2.66241184,-5.13529668,-4.56690473
37,-2.45556186,-5.15865879,-4.56955068
37,-2.12626345,-5.28128177,-4.46965477
37,-2.20037011,-5.61977252,-4.02588495
37,-1.8605613,-5.79357651,-3.81694238
37,-1.61041013,-5.88379507,-3.70575234
37,-1.6032336,-5.95740693,-3.5870201
37,-1.51995058,-6.09837567,-3.35145517
37,-1.4258465,-6.12381104,-3.31521927
37,-0.76953405,-6.23327774,-3.16199351
38,6.70117941,1.60555239,5.93260062
38,6.87582873,1.52729372,5.90322952
38,6.96325763,1.34219307,5.9225652
38,7.22675904,1.11331525,5.89101159
38,7.5512558,0.76755994,5.84426948
38,7.88343089,1.27849119,5.64166107
38,7.82844296,0.93545485,5.72745968
38,7.84173699,0.77309286,5.74709646
38,7.39788506,0.71010736,5.90030268
38,6.98813363,0.41341943,6.05149415
38,7.0434782,0.20393343,6.04613636
38,7.17985084,-0.03796536,6.00924239
38,6.94787911,-0.01768566,6.07712359
38,6.79832872,-0.07179655,6.11886647
38,6.52068115,-0.29401525,6.1873851
38,6.44192705,-0.38743791,6.20284498
38,5.83331521,-0.39128345,6.35137825
38,6.34223952,-0.55038413,6.21619472
38,6.44399508,-0.53829326,6.19103967
38,6.93091852,-0.5753569,6.05471358
39,13.38024671,-0.01497475,-2.05961775
39,13.29692473,-0.32936747,-2.16551732
39,13.16471119,0.15526327,-2.37665482
39,13.1065623,-0.09415875,-2.45878838
39,12.92564897,-0.50583114,-2.64121838
39,12.83784066,-0.68459948,-2.70717294
39,12.82942671,-0.74871467,-2.70016276
39,12.65805621,-0.79412154,-2.88318821
39,12.62386905,-0.55353229,-2.97541334
39,12.76514499,0.00939122,-2.8744878
39,12.65812074,-0.04223388,-2.9901858
39,12.41485288,-0.08538769,-3.23427982
39,12.54532842,0.32837009,-3.089637
39,12.77371961,0.38682309,-2.8387303
39,13.02486103,0.22835252,-2.55658051
39,12.94551795,0.32092175,-2.645827
39,12.79032303,0.52317869,-2.79789086
39,12.71653147,0.15826863,-2.92359503
39,12.37058866,0.53980619,-3.23276094
39,12.20822302,0.75323532,-3.34252289
40,-6.85776887,-6.04829114,-0.81297342
40,-6.69286176,-6.06564315,-1.00467585
40,-6.982461,-5.9637499,-1.11579424
40,-6.53759479,-6.10314911,-1.03273159
40,-6.4420791,-6.158369,-0.83629864
40,-6.21976383,-6.22222135,-0.78268513
40,-6.10256858,-6.28892625,-0.372922
40,-6.16614377,-6.27673963,-0.31178094
40,-6.53105732,-6.18140229,-0.35579244
40,-6.45034466,-6.2086871,-0.22465073
40,-6.39954073,-6.22284728,0.19401364
40,-5.89975872,-6.34535947,0.18607787
40,-5.41442613,-6.42729644,0.60071447
40,-5.41359036,-6.39537769,0.87886525
40,-5.49933424,-6.37014291,0.92769073
40,-5.22209355,-6.32705963,1.46654397
40,-4.86019195,-6.45395906,1.20043578
40,-4.65996349,-6.53181534,0.95214149
40,-4.69483515,-6.55257958,0.74386259
40,-4.99891086,-6.52444848,0.42929551
41,11.36317671,-2.35171148,-3.34499729
41,11.46392047,-2.39870724,-3.22348188
41,11.06243169,-2.68967284,-3.34235116
41,10.86454037,-2.91239389,-3.31789127
41,10.79396431,-3.48479939,-2.78006418
41,10.82728631,-3.67204135,-2.49170226
41,10.70692263,-3.86856307,-2.31833383
41,10.71594939,-3.55137647,-2.77125104
41,10.45935736,-3.65811832,-2.87552278
41,10.48328566,-3.88693753,-2.53315951
41,10.69003726,-3.85854486,-2.3542318
41,10.75614124,-3.84885811,-2.29404614
41,10.90532547,-3.68514551,-2.38498881
41,11.15460868,-3.45648828,-2.43851699
41,10.83260048,-3.64225003,-2.52936878
41,10.69170589,-3.80418473,-2.43926932
41,10.69508608,-4.04166702,-2.01710465
41,10.49915783,-4.2401112,-1.86101538
41,10.19625085,-4.3258419,-2.07272986
41,9.83138986,-4.46640644,-2.2106915
42,13.90220421,0.22611775,-0.79438672
42,13.8791867,0.43362387,-0.80871162
42,13.69882634,1.18147977,-0.83044854
42,13.64964377,0.98972834,-1.20093466
42,13.67034638,0.79873376,-1.28157397
42,13.56556756,0.57995891,-1.63018155
42,13.55787565,0.45479267,-1.68498236
42,13.47603859,0.18335324,-1.88824723
42,13.50097946,0.05365824,-1.85148837
42,13.63924692,-0.14437543,-1.57222506
42,13.63593606,-0.41421035,-1.53092839
42,13.6871352,-0.67705592,-1.30659014
42,13.60708898,-1.01641622,-1.29563901
42,13.45233884,-1.4838447,-1.2477379
42,13.3078926,-1.57377219,-1.49941313
42,12.95958439,-2.21677108,-1.44852307
42,12.81561543,-2.5441386,-1.21134598
42,12.79258184,-2.62352576,-1.09753134
42,12.68128546,-2.74839754,-1.11470208
42,12.47147,-3.11781995,-0.62833731
43,-12.52830036,3.12416151,-0.00611411
43,-12.35279945,3.29331171,0.07864088
43,-12.3758867,3.26541633,0.21543737
43,-12.81172998,2.81758907,0.16151028
43,-12.96661771,2.60394611,0.43147532
43,-13.03410562,2.46475685,0.67305005
43,-13.19738802,2.14152759,0.93332576
43,-13.55236188,1.67459825,0.52829211
43,-13.6149156,1.56984269,0.44058168
43,-13.61219536,1.61898538,0.23647557
43,-13.68161473,1.48222299,0.07980965
43,-13.60639404,1.64175479,-0.14543549
43,-13.79308595,1.18533145,0.18078812
43,-13.75945231,1.17857994,0.52945005
43,-13.70793357,1.27865931,0.62303266
43,-13.61832039,1.44456306,0.74065848
43,-13.69104024,1.38557982,0.46799876
43,-13.73810662,1.25137518,0.50016674
43,-13.76256827,0.88794215,0.92708541
43,-13.77761594,0.70347125,1.0244281
44,-0.03630844,-6.94532042,-0.87303763
44,-0.12930299,-6.89328254,-1.21592601
44,0.13538247,-6.88634819,-1.25444271
44,0.45825968,-6.94173046,-0.87170969
44,0.45143319,-6.96487247,-0.66302599
44,0.86024061,-6.95110462,-0.70508229
44,0.7217994,-6.95433377,-0.71203457
44,0.93156549,-6.95692458,-0.61987646
44,1.24279372,-6.95586723,-0.47935055
44,0.89213099,-6.98350112,-0.1781508
44,0.4749247,-6.99418724,-0.15797604
44,0.11284363,-6.99958085,-0.05181153
44,-0.29258259,-6.99847053,0.00301597
44,0.25394352,-6.99855626,0.06394087
44,0.12341949,-6.9972086,0.1877862
44,-0.24389462,-6.95435559,0.78871234
44,-0.61401661,-6.90911562,1.08160403
44,-0.47864185,-6.97009456,0.60042265
44,-0.40346325,-6.98596473,0.3944631
44,0.28890345,-6.98988087,0.34741776
45,-5.96608111,5.87577066,2.36152243
45,-5.82966749,5.82939315,2.55380495
45,-5.59341393,5.96983694,2.35360938
45,-4.74739335,6.10245782,2.47498943
45,-4.98476331,5.93446346,2.75139548
45,-5.22336283,5.88598473,2.74486866
45,-5.36295778,5.81247779,2.83280302
45,-5.83388016,5.73591661,2.75512636
45,-6.18455265,5.66882619,2.70226512
45,-5.98559873,5.67878301,2.79187669
45,-5.71057214,5.82943593,2.62011798
45,-5.3559258,5.90778834,2.63183426
45,-5.30205802,5.97174731,2.51202692
45,-5.49618392,6.07982137,2.1174897
45,-5.52761908,6.11773047,1.98361556
45,-5.75182908,6.199991,1.51301924
45,-5.47053555,6.29117087,1.39265191
45,-5.82803137,6.2700831,1.09296408
45,-6.24618404,6.0449813,1.64453558
45,-5.99328371,6.06227857,1.80801443
46,13.84901193,0.25336987,-0.99348921
46,13.88724243,-0.07617279,-0.88335843
46,13.75699177,-0.53305879,-1.18412105
46,13.68892579,-0.80197278,-1.22888865
46,13.6362549,-0.80444906,-1.36601603
46,13.6875251,-1.09922467,-0.97704621
46,13.65182777,-1.23219815,-0.94264912
46,13.58900658,-1.31853316,-1.04699348
46,13.45290899,-1.45886294,-1.27535441
46,13.58980988,-1.44740321,-0.85690768
46,13.69586231,-1.44313688,-0.1522985
46,13.85748911,-0.99516491,0.04632159
46,13.85701812,-0.96497584,0.25413342
46,13.8367387,-0.95984059,0.46354246
46,13.77933577,-1.16290518,0.42441488
46,13.81858152,-1.12065256,0.0764135
46,13.71875617,-1.38918689,-0.138174
46,13.74118696,-1.13283302,-0.71528634
46,13.70712627,-1.14002275,-0.85382695
46,13.63751295,-1.04640739,-1.18726228
47,-1.13819976,-6.27547016,-3.04870458
47,-0.97124026,-6.12607387,-3.35192363
47,-1.06559399,-6.2503724,-3.10627948
47,-1.42974096,-6.35791098,-2.84005779
47,-0.89872016,-6.45392145,-2.67300831
47,-0.56000022,-6.42218701,-2.77076054
47,-0.49868562,-6.55321796,-2.44809365
47,-0.39774595,-6.6676831,-2.1218981
47,-0.57805168,-6.7946438,-1.65809519
47,-0.43529461,-6.84110009,-1.46696259
47,-0.14821326,-6.89004588,-1.23360285
47,-0.39274657,-6.83909041,-1.47928356
47,-0.57033629,-6.75671593,-1.80706085
47,-0.62366106,-6.61281012,-2.27453379
47,-0.91151675,-6.49633585,-2.56708099
47,-0.70672032,-6.40273015,-2.8071664
47,-0.75634346,-6.64992559,-2.15301552
47,-0.82450215,-6.72836941,-1.88655616
47,-0.26588021,-6.68347224,-2.07690294
47,-0.06818872,-6.57778732,-2.3940659
48,7.80969977,0.81363108,-5.752404
48,7.85669082,0.57451194,-5.765244
48,7.59984172,0.69632823,-5.83744194
48,7.55473805,0.6583058,-5.8564594
48,7.60346935,0.54572922,-5.85226393
48,7.84266246,0.25578959,-5.79290368
48,7.73078953,-0.21664831,-5.83196252
48,7.70173568,-0.44838639,-5.82835882
48,7.95769056,-0.58686712,-5.72925626
48,7.70685007,-0.01769247,-5.84386879
48,7.00637082,0.0141967,-6.06032098
48,6.72667094,0.12757056,-6.13772761
48,6.4979272,0.2429689,-6.1955792
48,6.15914353,0.13924361,-6.28465186
48,6.87608008,0.27653355,-6.09125684
48,7.06112515,0.1915969,-6.0413921
48,6.94189771,0.05272658,-6.07862928
48,6.60161266,-0.56498567,-6.14698859
48,6.32992148,-0.73619882,-6.20008345
48,6.28562733,-0.93084741,-6.18516333
49,-5.22415839,-0.38449979,6.48299331
49,-5.05995397,-0.69175254,6.49004583
49,-5.01635958,-0.55242157,6.51182498
49,-5.17694589,-0.98571274,6.42869957
49,-5.41692432,-0.8246168,6.40189346
49,-5.72992875,-0.54691035,6.36340068
49,-6.29137643,-0.10087264,6.25255711
49,-6.51058896,-0.28503519,6.19046144
49,-5.87960382,-0.54482884,6.32935433
49,-5.83657526,-0.78384729,6.31420468
49,-5.49415267,-0.71361167,6.39877566
49,-5.19031609,-0.73241493,6.45977733
49,-4.77918947,-0.85555082,6.52363931
49,-4.34265978,-0.34727341,6.6456548
49,-4.13865224,-0.38908439,6.67581476
49,-4.0775581,-0.61901672,6.6678481
49,-3.74464414,-0.48047076,6.7278197
49,-3.61637807,-0.46916254,6.74613511
49,-2.96303311,-0.38161501,6.83077438
49,-2.97940067,-0.46272619,6.82397812
50,10.06982285,-1.22861557,4.70533428
50,10.19410715,-1.47238506,4.56641294
50,10.0778117,-1.2222056,4.70272701
50,10.22402302,-1.15320573,4.64084635
50,10.12087656,-1.30117462,4.65820878
50,9.75704704,-1.73044237,4.71227944
50,9.77086649,-1.78067198,4.68633645
50,9.65769833,-2.23676561,4.54742733
50,9.2408486,-2.38285046,4.68761165
50,9.04863864,-2.38207024,4.78082378
50,8.84443328,-2.82212822,4.63460811
50,8.91823447,-3.06315641,4.44222313
50,8.56871345,-3.2668774,4.46898193
50,8.34616793,-3.80594517,4.13523296
50,8.61208005,-3.89892519,3.9059444
50,8.97571597,-3.76152491,3.83536974
50,9.07460014,-3.55574712,3.97109185
50,9.25445322,-3.40853001,3.99633546
50,9.04963912,-3.27678566,4.2176633
50,8.77765565,-3.45269775,4.22102696
51,-12.16592297,-0.92240001,-3.33867605
51,-11.96290016,-0.99869478,-3.49640725
51,-12.11032417,-1.4770097,-3.18644857
51,-11.76715782,-1.63056208,-3.42414463
51,-12.09459426,-1.65883611,-3.11102237
51,-12.16539096,-1.85044371,-2.92859587
51,-12.27052769,-1.87467146,-2.80073998
51,-12.15439554,-2.17683646,-2.70722187
51,-11.82892819,-2.51747481,-2.7715402
51,-11.68312162,-2.40629883,-3.01428154
51,-11.61900349,-2.40548204,-3.07625514
51,-11.49895084,-2.2544238,-3.29561917
51,-11.32999224,-2.12337802,-3.52123341
51,-11.10442295,-2.2314118,-3.63232008
51,-10.98575461,-2.45790071,-3.57589472
51,-10.78619885,-2.67541119,-3.57164578
51,-10.96565038,-2.85032536,-3.28850624
51,-10.63517853,-2.95605216,-3.46193588
51,-10.29950827,-3.01109451,-3.662423
51,-10.09655093,-3.15680823,-3.68096137
52,-3.14568491,2.46952592,6.35827086
52,-3.11200864,2.54291591,6.33343739
52,-3.01953643,2.58143506,6.32904361
52,-2.9407953,2.53678202,6.35630928
52,-3.43206506,2.21313599,6.41539254
52,-3.02625143,2.36178498,6.41345634
52,-2.99781147,2.43472378,6.38947586
52,-3.45345079,2.5173666,6.29930828
52,-3.79536529,2.604269,6.21422429
52,-3.76108162,2.55176652,6.24115806
52,-3.4248247,2.4961162,6.31165967
52,-2.9915132,2.34482295,6.42374638
52,-2.97520651,2.25307968,6.45837971
52,-3.3019372,2.06253765,6.48230215
52,-3.72624897,2.03893725,6.43206826
52,-3.53501399,1.96402051,6.48217112
52,-3.63476582,1.50018981,6.59139969
52,-3.43894324,1.41249198,6.63688811
52,-3.24677386,1.28140944,6.68749615
52,-2.39380576,1.31546435,6.7703011
53,7.51307238,1.16701274,5.79020873
53,7.66177296,1.11776992,5.75107809
53,7.56688035,0.99381152,5.80499088
53,7.32193388,0.7113188,5.92379495
53,6.86572356,0.94682852,6.02652269
53,6.59950196,0.34471905,6.16383097
53,6.52901414,0.24436708,6.18734825
53,6.86785577,-0.36452443,6.08894582
53,7.18617124,-0.67510486,5.9694195
53,7.29134745,-0.499034,5.95483234
53,7.6805751,-0.43054318,5.8366792
53,7.78646207,-0.20348636,5.81389245
53,8.10012754,-0.25823177,5.70353397
53,8.15920028,-0.18050503,5.68544463
53,8.5962404,-0.60602137,5.49171201
53,8.82590283,-0.90253325,5.35829203
53,8.5394025,-1.23416818,5.40800149
53,7.89921172,-1.72031348,5.51734856
53,8.04309378,-1.94466896,5.3893806
53,8.44427678,-1.91955138,5.24298292
54,7.02241328,-2.83438914,-5.35141721
54,6.96970359,-2.87106432,-5.34909316
54,6.49961396,-2.91692658,-5.47085861
54,6.38355289,-2.98210651,-5.46988153
54,6.25788396,-3.24785978,-5.35360897
54,6.14193715,-3.57196524,-5.17785828
54,6.04727203,-3.37233009,-5.33713547
54,5.91337561,-3.64673664,-5.19223546
54,5.51411421,-3.76926576,-5.21452507
54,5.15952331,-3.9865849,-5.14314793
54,4.94499181,-3.87400984,-5.28003899
54,4.23381456,-3.97536272,-5.35865606
54,4.1597681,-4.0012405,-5.35389174
54,4.41488833,-3.95445707,-5.33755183
54,4.79989994,-3.83379646,-5.34249425
54,5.06001433,-4.22212522,-4.97722034
54,5.30638802,-4.06719466,-5.04167523
54,5.76714018,-3.98664643,-4.97912379
54,5.18624047,-4.24758673,-4.92277711
54,5.00866828,-4.2923116,-4.92994641
55,6.09377235,-4.20551213,-4.69362891
55,5.9623342,-4.02432397,-4.89054796
55,6.31634405,-3.84561332,-4.92312986
55,6.38187782,-4.18055679,-4.61961619
55,6.52903539,-4.443441,-4.31262754
55,6.40272079,-4.80946322,-3.9522595
55,6.24838935,-4.77166701,-4.05839889
55,6.13194059,-4.90803602,-3.93840178
55,5.96942017,-5.12879225,-3.7130844
55,6.16848083,-5.19076999,-3.54166176
55,6.24273705,-5.39813248,-3.18075844
55,6.42104908,-5.52133951,-2.86484593
55,6.37751881,-5.62323744,-2.68533315
55,6.33306532,-5.71945474,-2.50218072
55,5.93171876,-5.86357428,-2.41291831
55,5.53132419,-6.00177996,-2.30862524
55,5.53040636,-6.05073632,-2.1776688
55,5.76834897,-5.99145089,-2.18724799
55,5.55868092,-6.16062095,-1.82263988
55,5.38215811,-6.22365743,-1.73901746
56,13.8471316,-1.03045469,0.04898704
56,13.75533851,-1.29853428,0.10711842
56,13.7441172,-1.32091278,0.17320522
56,13.78793423,-1.09325148,0.52727473
56,13.71653952,-0.98167691,1.00022314
56,13.70857987,-0.8354449,1.14923509
56,13.68580634,-0.75842377,1.26470138
56,13.67248916,-0.65410864,1.35569243
56,13.6332877,-0.22631318,1.57548372
56,13.57078027,-0.70053798,1.57090015
56,13.42549689,-1.36022201,1.44526967
56,13.38760045,-1.48980504,1.40482008
56,13.38778545,-1.58134676,1.30043939
56,13.36590739,-1.73171092,1.15728442
56,13.31896558,-1.85517066,1.09983216
56,13.19718522,-2.05115996,1.11862345
56,13.01583161,-2.3074388,1.15011221
56,12.93118148,-2.4747232,1.03531709
56,12.76783466,-2.64220544,1.12443317
56,12.81887689,-2.36411199,1.52645777
57,-8.94549852,-1.41036931,5.19666936
57,-9.22191042,-1.27679089,5.10968659
57,-9.35792705,-0.75088439,5.15203581
57,-9.23007954,-0.87869055,5.1893459
57,-9.25549483,-0.73812956,5.19991525
57,-9.42455626,-0.7944562,5.11500481
57,-9.40064122,-0.50667395,5.16238973
57,-9.52676393,-0.78528813,5.06887708
57,-9.58224657,-0.92824928,5.01831555
57,-10.21596671,-0.79050351,4.7205519
57,-9.69922439,-0.93191876,4.96112779
57,-9.76460391,-0.78723861,4.95412788
57,-9.71452623,-1.03275547,4.93360022
57,-9.61931806,-1.01889152,4.98287468
57,-9.65090303,-1.40996814,4.87103762
57,-9.95639449,-1.59889398,4.65414764
57,-9.93527937,-1.85624698,4.56912498
57,-9.91824183,-1.96049586,4.5347079
57,-9.78448196,-2.0409395,4.57171129
57,-9.74986613,-1.73002597,4.71614649
58,7.91671081,1.99956005,-5.41601164
58,7.78295771,1.91900821,-5.49306834
58,7.61697913,1.64312141,-5.63875512
58,7.66398526,1.21513128,-5.73055743
58,7.42427293,0.92184082,-5.86261481
58,7.08671231,0.92486974,-5.96567206
58,7.17629258,1.15458636,-5.89848595
58,7.15894274,1.34686532,-5.86287801
58,6.98977942,1.47634605,-5.88269906
58,6.80877716,1.76601212,-5.85588077
58,6.47632002,1.93247434,-5.89744544
58,6.24505426,2.16953857,-5.87732309
58,5.74746842,1.92338223,-6.08623467
58,5.47947766,2.08209924,-6.09579313
58,4.95142421,2.60653899,-6.00639693
58,5.69529972,2.56829723,-5.85617107
58,5.99060386,2.65187766,-5.74418935
58,5.95042151,3.05044658,-5.55363814
58,5.94090404,3.14509451,-5.5031623
58,6.28374966,2.67471424,-5.65460222
59,11.31468122,-2.7411912,-3.07902062
59,11.61210849,-2.66767863,-2.85888525
59,11.15305265,-3.03400861,-2.94909239
59,10.8557572,-3.07668108,-3.17366781
59,10.75618001,-2.97728791,-3.34841822
59,10.72574975,-2.83759598,-3.4910775
59,10.65754485,-2.82722782,-3.55119237
59,10.40279304,-2.88137059,-3.69366725
59,10.14542832,-2.91313738,-3.84463284
59,9.69470271,-3.24898148,-3.86617436
59,9.64649483,-3.77202716,-3.3923584
59,9.09306655,-4.22163503,-3.24142452
59,8.76656505,-4.15473533,-3.53906889
59,8.63799229,-4.30309154,-3.43942954
59,8.36907996,-4.13262362,-3.79618851
59,8.28601336,-3.91954699,-4.05865089
59,8.16869082,-4.16331734,-3.87103491
59,8.08939845,-4.35309233,-3.70013451
59,7.94415912,-4.4440943,-3.67050539
59,7.22252363,-4.82213584,-3.56451877
60,1.91615727,-3.80220117,5.79873707
60,1.94512616,-4.08111447,5.60344767
60,2.19502694,-4.38244216,5.34693042
60,2.46249876,-4.35896653,5.33698752
60,2.25016747,-4.44908502,5.28581395
60,1.98555302,-4.39087199,5.36046994
60,1.53933358,-4.42047506,5.37280312
60,1.65972776,-4.62254057,5.19070753
60,1.82015339,-4.5714178,5.22244193
60,1.92601329,-4.76957909,5.03226922
60,1.35605861,-4.69557839,5.14702048
60,0.95209159,-5.02848184,4.84641628
60,0.66780558,-4.97878717,4.90919416
60,0.4344991,-4.7566685,5.13097529
60,-0.11886563,-4.82971614,5.06658759
60,-0.44971022,-4.72410427,5.16064715
60,-0.98813309,-4.62653215,5.22982777
60,-1.17731604,-4.80590936,5.05536516
60,-1.28754962,-4.99636205,4.8602387
60,-1.30685071,-5.13958566,4.70719604
61,4.73763864,4.57984152,-4.73431586
